slno	concept_id	concepticon_id	concepticon_name	name	gloss	concept	stage	comment	category	definition	japanese	hindi	assamese	mandarin	burmese	nagamese	SILCAWL	CALMSEA
442	drunk:to.be	1463	DRUNK	to be drunk	drunk	ᴅʀᴜɴᴋ	4			To be in a state of intoxication caused by consuming alcoholic beverages.	酒に酔う	नशेड़ा		醉	မူးသည်		to be drunk (alcohol)	
443	dry:to.be	1398	DRY	to be dry	dry	ᴅʀʏ	4			To be free from moisture, liquid, or water.	乾いた	सुखाना		乾	ခြောက်သည်		to be dry (rice)	
2301	dry..by.fire:to	1398	DRY	to dry (by fire)	dry	ᴅʀʏ	7			To remove moisture from something by placing it near or over a flame or hot coals.	火で乾かす			烘乾				
2302	dry..in.sun:to	1398	DRY	to dry (in sun)	dry	ᴅʀʏ	7			To remove moisture from something by placing it under the heat of the sun.	天日干しにする			曬乾				
2059	dry..of.cloth:to.be	1398	DRY	to be dry (of cloth)	dry	ᴅʀʏ	7			To no longer be wet or damp, specifically referring to fabric or clothing.	乾く			乾（布料）				
2060	dry..of.soul:to.be	1398	DRY	to be dry (of soul)	dry	ᴅʀʏ	7			To lack spirit, vitality, or emotional energy.	魂が枯れている			枯竭				
389	duck	1360	DUCK	duck	duck	ᴅᴜᴄᴋ	4		fauna	A water bird with a broad, flat bill and webbed feet that typically lives near ponds or rivers.	アヒル	बत्ख		鴨子	ဘဲ			
1366	dung.beetle			dung beetle	dung.beetle	ᴅᴜɴɢ.ʙᴇᴇᴛʟᴇ	7			A beetle that feeds on and rolls balls of animal excrement.	フンコロガシ			糞金龜				
805	durable:to.be	–	–	to be durable	durable	ᴅᴜʀᴀʙʟᴇ	5			To last for a long time without breaking, wearing out, or being destroyed.	丈夫である	टिकाऊ होना		耐用	တာရှည်ခံသည်			
390	dusk..just.after.sunset	2297	DUSK	dusk (just after sunset)	dusk	ᴅᴜꜱᴋ	4			The period of time immediately after the sun has gone below the horizon but before it is completely dark.	夕暮れ	अंधेरा		黃昏	နေဝင်ရီတရော		dusk, twilight (after sunset)	
391	dust	2	DUST	dust	dust	ᴅᴜꜱᴛ	4			Fine, dry particles of matter that are carried in the air or settle on surfaces.	埃	धूल		灰塵	ဖုန်မှုန့်		dust	
2303	dwell:to	363	DWELL (LIVE, RESIDE)	to dwell	dwell	ᴅᴡᴇʟʟ	7			To live or reside in a specific place for a long period of time.	住む			居住	နေထိုင်သည်			
872	dye:to	157	DYE	to dye	dye	ᴅʏᴇ	5			To change the color of a material, such as fabric or hair, by soaking it in a liquid or applying a colored substance.	染める	रंग लगाना		染色	ဆေးဆိုးသည်		to dye (cloth)	
1367	each.other			each other	each.other	ᴇᴀᴄʜ.ᴏᴛʜᴇʀ	7			A reciprocal relationship where two or more people perform the same action toward one another.	互いに			彼此				
2061	eager:to.be			to be eager	eager	ᴇᴀɢᴇʀ	7			To feel a strong, impatient desire or intense enthusiasm to do something or to have something.	熱望する			急切				
123	ear	1247	EAR	ear	ear	ᴇᴀʀ	3		body parts	The organ on the side of the head used for hearing.	耳	कान		耳朵	နား		ear	ear/hear
572	ear::lobe	18	EARLOBE	earlobe	earlobe	ᴇᴀʀʟᴏʙᴇ	5		body parts	The soft, fleshy lower part of the external ear located below the ear canal.	耳たぶ	कान का झुमका		耳垂	နားအူ			
392	ear::ring	770	EARRING	earring	earring	ᴇᴀʀʀɪɴɢ	4			An ornament worn on the earlobe or through a piercing in the ear.	ピアス			耳環	နားကွင်း			
1370	ear::wax	32	EARWAX	earwax	earwax	ᴇᴀʀᴡᴀx	7			A yellowish or brownish waxy substance found inside the ear canal.	耳垢			耳屎				
2691	ear.:tragus			tragus	tragus	ᴛʀᴀɢᴜꜱ	7			The small, protruding piece of cartilage on the side of the outer ear, located just in front of the ear canal.	耳珠			耳屏				
1368	ear..of.grain	3244	EAR (OF GRAIN)	ear (of grain)	ear	ᴇᴀʀ	7			The part of a cereal plant that contains the seeds or grains.	穀物の穂			穗	အနှံ			
2062	earlier:to.be	–	–	to be earlier	earlier	ᴇᴀʀʟɪᴇʀ	7			To occur or happen at a time before a specific point or before another event.	前に			早於				
2063	early:to.be	672	EARLY	to be early	early	ᴇᴀʀʟʏ	7			To arrive or occur before a specified or expected time.	早い			早			early	
124	earth..area.or.plot	1228	EARTH (SOIL)	earth (area or plot)	earth	ᴇᴀʀᴛʜ	3			The top layer of the ground consisting of dirt or soil, often used for planting or building.	土壌			一塊土地	မြေကွက်			earth
574	earthquake	6	EARTHQUAKE	earthquake	earthquake	ᴇᴀʀᴛʜꞯᴜᴀᴋᴇ	5			A sudden shaking or movement of the ground caused by tectonic forces or volcanic activity.	地震	भूकंप		地震	ငလျင်			
125	east	1877	EAST	east	east	ᴇᴀꜱᴛ	3			The direction where the sun rises in the morning.	東	पूर्व		東	အရှေ့		east	
444	easy:to.be	686	EASY	to be easy	easy	ᴇᴀꜱʏ	4			To require little effort or difficulty to do or complete.	易しい	आसान होना		容易	လွယ်သည်		to be easy	
285	eat:.hard:to	1336	EAT	to eat	eat	ᴇᴀᴛ	3		verbs	To take food into the mouth, chew it, and swallow it.	食べる（硬いもの）	खाना खाना		吃（硬的食物）	ကိုက်စားသည်			eat
286	eat:.soft:to	1336	EAT	to eat	eat	ᴇᴀᴛ	3		verbs	To take food into the mouth, chew it, and swallow it for nourishment.	食べる（軟らかいもの）	खाना खाना		吃（軟的食物）	ဝါးစားသည်			eat
2304	eat..general:to	1336	EAT	to eat (general)	eat	ᴇᴀᴛ	7			To consume food by chewing and swallowing.	食べる			吃	စားသည်			
2305	echo:to			to echo	echo	ᴇᴄʜᴏ	7			To have a sound repeat after it has been made, as if reflected by a surface like a wall or a mountain.	響く			回聲	ပဲ့တင်ထပ်သည်			
1371	eclipse..solar	2285	ECLIPSE	eclipse (solar)	eclipse	ᴇᴄʟɪᴘꜱᴇ	7			The event when the moon passes between the earth and the sun, causing the sun to be obscured or darkened.	日食			日食	နေကြတ်ခြင်း			
2064	economical:to.be			to be economical	economical	ᴇᴄᴏɴᴏᴍɪᴄᴀʟ	7			To use money, time, or resources carefully and without waste.	節約する			節儉				
576	eel	–	–	eel	eel	ᴇᴇʟ	5		fauna	A long, thin, snake-like fish that lives in water.	ウナギ	बाम		鰻魚	ငါးရှဉ့်			
578	egg::shell	3857	EGGSHELL	eggshell	eggshell	ᴇɢɢꜱʜᴇʟʟ	5		body parts	The hard, outer covering of an egg that protects the inside.	卵の殻	अंडे की खुरदनी		蛋殼	ကြက်ဥအခွံ		eggshell	
126	egg..general	744	EGG	egg (general)	egg	ᴇɢɢ	3		body parts	An oval or round object produced by a bird, reptile, or fish, which contains a developing embryo and a yolk.	卵	चिड़िया का अंडा		蛋	ဥ		egg	egg
1372	egg..of.bird	744	EGG	egg (of bird)	egg	ᴇɢɢ	7			An oval or round object produced by a bird, containing a developing embryo and protected by a hard or soft shell.	鳥の卵			鳥蛋	ငှက်ဥ			
1373	egg..of.snake			egg (of snake)	egg	ᴇɢɢ	7			An oval or rounded object produced by a reptile, such as a serpent, which contains a developing embryo.	蛇の卵			蛇卵	မြွေဥ			
1374	egg.white	3439	WHITE (OF EGGS)	egg white	egg.white	ᴇɢɢ.ᴡʜɪᴛᴇ	7			The clear, liquid part of an avian embryo, found inside the shell, separating the yolk from the outer casing.	卵白			蛋白				
1375	egg.yolk	1556	YOLK	egg yolk	egg.yolk	ᴇɢɢ.ʏᴏʟᴋ	7			The yellow, central part of a bird's egg.	卵黄			蛋黃				
577	eggplant..brinjal	1146	AUBERGINE	eggplant (brinjal)	eggplant	ᴇɢɢᴘʟᴀɴᴛ	5		flora	A fleshy, edible fruit that grows on a plant, often shaped like an oval or a sphere, and is typically purple or dark in color.	なすび	बैंगन		茄子	ခရမ်းသီး		eggplant (fruit)	
1376	eggplant..chinese			eggplant (Chinese)	eggplant	ᴇɢɢᴘʟᴀɴᴛ	7			A purple or green vegetable with a fleshy interior and small seeds, often used in cooking.	中国茄子			中國長茄				
1377	eggplant..makhuea			eggplant (makhuea)	eggplant	ᴇɢɢᴘʟᴀɴᴛ	7			A purple or green vegetable with a fleshy interior and small seeds, often used in cooking.	タイの丸茄子			泰國圓茄				
1283	eggs:clutch.of			clutch of eggs	clutch.of.eggs	ᴄʟᴜᴛᴄʜ.ᴏꜰ.ᴇɢɢꜱ	7			A group of eggs produced by a single bird or reptile at one time.	一腹の卵			一窩蛋				
1378	elaeagnus.conferta..silverberry:::			Elaeagnus conferta (silverberry)	silverberry	ꜱɪʟᴠᴇʀʙᴇʀʀʏ	7			A shrub or small tree with small, silvery leaves and edible berries, often found in temperate or mountainous regions.	銀樺			銀樺				
1379	elder..n	725	OLD PERSON	elder (n)	elder	ᴇʟᴅᴇʀ	7			A person who is older than others, especially a member of a family or a community.	年長者			長輩				
1380	elderly.person	725	OLD PERSON	elderly person	elderly.person	ᴇʟᴅᴇʀʟʏ.ᴘᴇʀꜱᴏɴ	7			An aged man or woman who is in the later stages of their life.	高齢者			老人				
1383	electric.rice.cooker	3431	RICE STEAMER	electric rice cooker	electric.rice.cooker	ᴇʟᴇᴄᴛʀɪᴄ.ʀɪᴄᴇ.ᴄᴏᴏᴋᴇʀ	7			An electrical appliance used for boiling or steaming grains of rice.	電気炊飯器			電飯煲				
1384	electric.shock			electric shock	electric.shock	ᴇʟᴇᴄᴛʀɪᴄ.ꜱʜᴏᴄᴋ	7			A sudden, painful sensation or injury caused by an electric current passing through the body.	感電			觸電				
395	elephant	1290	ELEPHANT	elephant	elephant	ᴇʟᴇᴘʜᴀɴᴛ	4		fauna	A large, heavy mammal with a long trunk and large tusks.	象	हाथी		大象	ဆင်		elephant	
1386	elephant.trunk	3678	ELEPHANT TRUNK	elephant trunk	elephant.trunk	ᴇʟᴇᴘʜᴀɴᴛ.ᴛʀᴜɴᴋ	7			The long, flexible, muscular appendage of an elephant used for breathing, smelling, touching, and grasping objects.	象の鼻			象鼻				
580	elephant.tusk	3280	TUSK	elephant tusk	elephant.tusk	ᴇʟᴇᴘʜᴀɴᴛ.ᴛᴜꜱᴋ	5		body parts	A long, hard, white tooth that grows outside the mouth of an elephant.	象の牙	हाथी दांत		長牙	ဆင်စွယ်		elephant tusk	
1387	elephantiasis			elephantiasis	elephantiasis	ᴇʟᴇᴘʜᴀɴᴛɪᴀꜱɪꜱ	7			A condition where a person's limbs or body parts become extremely swollen and enlarged, often caused by a parasitic infection.	象皮病			象皮病				
2065	eloquent:to.be			to be eloquent	eloquent	ᴇʟᴏꞯᴜᴇɴᴛ	7			To speak in a fluent, persuasive, or graceful manner.	雄弁である			雄辯				
582	embankment	–	–	embankment	embankment	ᴇᴍʙᴀɴᴋᴍᴇɴᴛ	5			An artificial wall or mound of earth or stone built up to hold back water or to raise the level of a road or railway.	堤防	तलाब का बांध		堤	တာတမံ			
396	embers	67	EMBERS	embers	embers	ᴇᴍʙᴇʀꜱ	4			The small, glowing pieces of wood or coal that remain in a fire after the flames have gone out.	残り火			餘燼				
471	embrace..hug:to	928	EMBRACE	to embrace (hug)	embrace	ᴇᴍʙʀᴀᴄᴇ	4			To wrap one's arms around a person's body to show affection or greeting.	抱きしめる	गले लगाना		擁抱	ပွေ့ဖက်သည်		embrace, hug (v)	
287	emerge:to	1076	EMERGE (APPEAR)	to emerge	emerge	ᴇᴍᴇʀɢᴇ	3			To move from a hidden or internal place into view.	出現する	उभरना		浮現	ထင်ပေါ်လာသည်			emerge
2066	empathetic:to.be	3903	SYMPATHIZE	to be empathetic	empathetic	ᴇᴍᴘᴀᴛʜᴇᴛɪᴄ	7			To understand and share the feelings or emotions of another person.	共感する			同理心				
445	empty:to.be	1624	EMPTY	to be empty	empty	ᴇᴍᴘᴛʏ	4			To contain nothing inside; to have no objects or substances within a container or space.	空っぽの	खाली होना		空	ဗလာဖြစ်သည်		(be) empty	
2306	end..conclude:to	–	–	to end (conclude)	end	ᴇɴᴅ	7			To bring something to a final point or to make it stop happening.	終わる			結束	အဆုံးသတ်သည်			
1388	end..conclusion	743	END (OF TIME)	end (conclusion)	end	ᴇɴᴅ	7			The final part or the point where something finishes or stops.	終わり			結尾	အဆုံး			
2307	endure:to	833	ENDURE	to endure	endure	ᴇɴᴅᴜʀᴇ	7			To suffer through a difficult, painful, or unpleasant situation without giving up or complaining.	我慢する			忍受	သည်းခံသည်			
583	enemy	1358	ENEMY	enemy	enemy	ᴇɴᴇᴍʏ	5			A person or group that is a rival or an opponent in a conflict, war, or fight.	敵	दुश्मन		敵人	ရန်သူ		enemy	
806	enough!sufficient:to.be	1881	ENOUGH	to be enough, sufficient	enough	ᴇɴᴏᴜɢʜ	5			To be as much as is required or needed for a particular purpose.	足りる	काफी होना		足夠	လုံလောက်သည်		enough	
472	enter:to	749	ENTER	to enter	enter	ᴇɴᴛᴇʀ	4		verbs	To move from the outside to the inside of a place, such as a room, a building, or a container.	入る	अंदर जाना		進入	ဝင်သည်		to enter (house)	
1389	epilepsy			epilepsy	epilepsy	ᴇᴘɪʟᴇᴘꜱʏ	7			A medical condition characterized by sudden, uncontrolled seizures or fits caused by abnormal electrical activity in the brain.	てんかん			癲癇	ဝက်ရူးပြန်ရောဂါ			
807	equal:to.be	1570	EQUAL	to be equal	equal	ᴇꞯᴜᴀʟ	5			To have the same size, amount, value, or quality as something else.	等しい	समान होना		相等	ညီမျှသည်		(be) equal	
873	erect:to	1840	BUILD	to erect	erect	ᴇʀᴇᴄᴛ	5			To construct or build a structure, such as a house, a wall, or a monument, by putting parts together.	組み立てる	खड़े होना		直立	ထောင်သည်		build	
2177	erect!upright:to.become			to become erect, upright	erect	ᴇʀᴇᴄᴛ	7			To move from a lying or bent position into a vertical or straight position.	起き上がる			站立				
397	ereyesterday	1180	DAY BEFORE YESTERDAY	ereyesterday	ereyesterday	ᴇʀᴇʏᴇꜱᴛᴇʀᴅᴀʏ	4			The day that occurred two days before today.	おととい	परसों		前天	တမြန်နေ့က		day before yesterday	
2308	escape:to	1615	ESCAPE	to escape	escape	ᴇꜱᴄᴀᴘᴇ	7			To break free from a place of confinement or to avoid being captured by someone.	逃げ出す			逃脫	လွတ်မြောက်သည်			
1390	euphorbia.neriifolia..spurge:::			Euphorbia neriifolia (spurge)	spurge	ꜱᴘᴜʀɢᴇ	7			A succulent plant with thick, fleshy stems that often have spines and contains a milky white sap.	トウダイグサ			大戟				
2309	evade:to			to evade	evade	ᴇᴠᴀᴅᴇ	7			To escape or avoid something, such as a person, an object, or a situation, often by using cleverness or quick movement.	回避する			逃避	ရှောင်တိမ်းသည်			
398	evening	1629	EVENING	evening	evening	ᴇᴠᴇɴɪɴɢ	4			The period of time at the end of the day, occurring after the afternoon and before the night.	夕方	शाम		傍晚	ညနေ			
584	evening.star	3341	EVENING STAR	evening star	evening.star	ᴇᴠᴇɴɪɴɢ.ꜱᴛᴀʀ	5			The largest and brightest planet visible in the sky during the period after sunset.	金星			金星				
585	every..each	3416	EVERY (EACH)	every (each)	every	ᴇᴠᴇʀʏ	5			A single member of a group, considered one by one, rather than the group as a whole.	各	हर		每個	တိုင်း			
1392	everybody			everybody	everybody	ᴇᴠᴇʀʏʙᴏᴅʏ	7			Every person in a group or all people in a specific place.	全員			每個人	လူတိုင်း			
